CustomerID,LocationID,Date,Time,EmployeeID,OrderID
58292,L05,2023-04-29,11:48:21,67,30146
58152,L09,2023-04-29,17:16:57,47,30006
58282,L09,2023-04-30,15:35:11,46,30136
58052,L11,2023-04-30,15:27:18,54,29906
58259,L06,2023-05-02,09:11:34,35,30113
58344,L09,2023-05-02,10:38:56,48,30198
58264,L11,2023-05-02,11:56:26,53,30118
58115,L10,2023-05-02,09:50:27,52,32587
58474,L013,2023-05-03,13:21:25,61,30328
58133,L012,2023-05-03,17:24:50,58,29987
58681,L013,2023-05-03,17:55:22,68,30535
58659,L013,2023-05-03,18:03:50,63,30513
58692,L013,2023-05-03,16:33:40,63,30546
58395,L06,2023-05-04,12:12:02,35,30249
57964,L03,2023-05-04,10:37:54,66,29818
57978,L07,2023-05-04,15:50:27,36,29832
58367,L07,2023-05-05,14:27:20,40,30221
58403,L06,2023-05-05,12:23:21,35,30257
58467,L012,2023-05-06,12:20:06,60,30321
58479,L03,2023-05-06,16:11:13,19,30333
58169,L03,2023-05-06,11:29:14,19,30023
58032,L06,2023-05-07,17:18:20,34,29886
58082,L01,2023-05-07,16:58:00,6,29936
58299,L10,2023-05-08,12:18:48,51,30153
58093,L013,2023-05-08,14:36:34,61,29947
58091,L09,2023-05-08,15:48:58,46,29945
58443,L06,2023-05-08,15:22:14,33,30297
58342,L08,2023-05-08,13:37:18,45,30196
57925,L012,2023-05-09,17:44:24,58,29779
57856,L012,2023-05-09,14:51:16,58,29710
57879,L10,2023-05-10,17:30:04,51,29733
58229,L012,2023-05-10,09:58:57,58,30083
58122,L01,2023-05-10,15:11:16,6,29976
58671,L013,2023-05-10,13:20:17,63,30525
58646,L013,2023-05-11,10:35:42,68,30500
57962,L11,2023-05-11,17:24:55,54,29816
58690,L013,2023-05-11,12:59:59,63,30544
58357,L013,2023-05-11,10:56:34,61,30211
58231,L10,2023-05-12,12:49:04,51,30085
58431,L07,2023-05-12,09:59:47,38,30285
58484,L013,2023-05-12,09:01:44,63,30338
58521,L013,2023-05-12,11:55:50,68,30375
57822,L06,2023-05-13,16:54:06,35,29676
58130,L08,2023-05-14,13:50:55,44,32585
57901,L02,2023-05-14,16:03:16,13,29755
58038,L11,2023-05-14,15:01:08,53,29892
58349,L05,2023-05-15,16:02:26,65,30203
58266,L06,2023-05-15,11:53:40,33,30120
58098,L03,2023-05-15,12:54:33,66,29952
58013,L06,2023-05-16,11:48:37,33,29867
58330,L05,2023-05-18,17:11:27,65,30184
57115,L07,2023-05-18,14:06:09,40,32615
58031,L013,2023-05-18,17:42:27,61,29885
58415,L09,2023-05-19,10:45:58,47,30269
57819,L04,2023-05-19,09:08:55,24,29673
57838,L07,2023-05-20,17:46:22,36,29692
57906,L08,2023-05-20,15:21:56,41,29760
57891,L11,2023-05-21,13:07:30,54,29745
58674,L013,2023-05-22,15:44:52,63,30528
58004,L06,2023-05-22,15:50:43,33,29858
58206,L10,2023-05-23,10:09:41,49,30060
57979,L08,2023-05-23,15:04:44,45,29833
58654,L013,2023-05-23,20:01:09,68,30508
60664,L015,2023-05-24,18:13:59,69,32579
58281,L08,2023-05-25,15:08:54,41,30135
58002,L07,2023-05-26,17:54:29,40,29856
58454,L09,2023-05-28,09:45:14,48,30308
57955,L10,2023-05-28,17:18:26,49,29809
58103,L10,2023-05-28,13:49:33,52,29957
57868,L02,2023-05-28,14:22:55,13,29722
57929,L01,2023-05-28,13:14:56,6,29783
58482,L05,2023-05-28,17:45:36,67,30336
58494,L02,2023-05-29,15:18:54,8,30348
58329,L01,2023-05-29,16:09:02,2,30183
58137,L012,2023-05-29,15:49:59,60,29991
58000,L03,2023-05-30,11:26:52,16,29854
59799,L04,2023-05-30,18:45:10,24,32607
58159,L07,2023-05-30,13:38:40,38,30013
58073,L11,2023-05-31,17:17:27,53,29927
58088,L02,2023-05-31,09:52:42,13,29942
57841,L06,2023-05-31,10:24:24,33,29695
58390,L02,2023-06-01,10:51:32,59,30244
57867,L10,2023-06-01,10:21:05,49,29721
58377,L03,2023-06-01,16:18:44,66,30231
58164,L09,2023-06-02,10:10:09,47,30018
58227,L05,2023-06-02,14:41:22,30,30081
58150,L06,2023-06-02,13:52:51,35,30004
58653,L013,2023-06-02,11:48:20,63,30507
58480,L04,2023-06-03,10:10:57,25,30334
57846,L04,2023-06-03,16:10:46,24,29700
57938,L05,2023-06-03,16:30:11,30,29792
57993,L05,2023-06-03,16:38:51,67,29847
58197,L06,2023-06-04,17:37:17,35,30051
57977,L04,2023-06-04,11:31:10,22,29831
58047,L02,2023-06-04,16:01:51,8,29901
58427,L07,2023-06-04,14:03:21,38,30281
59051,L03,2023-06-04,12:21:06,16,32608
58685,L013,2023-06-05,14:17:23,63,30539
57960,L012,2023-06-05,09:57:38,60,29814
58398,L07,2023-06-06,10:11:28,36,30252
57851,L09,2023-06-06,15:58:33,48,29705
58882,L02,2023-06-06,12:11:07,59,32614
57933,L11,2023-06-07,12:03:27,54,29787
57971,L08,2023-06-08,14:15:03,45,29825
58257,L04,2023-06-08,10:21:21,22,30111
57825,L03,2023-06-09,12:55:49,16,29679
58247,L012,2023-06-09,11:56:22,60,30101
57893,L013,2023-06-09,15:48:39,68,29747
58256,L09,2023-06-10,12:34:05,46,30110
58509,L11,2023-06-11,15:19:02,54,30363
59215,L04,2023-06-12,15:38:55,24,32586
58005,L10,2023-06-13,09:38:14,49,29859
57876,L03,2023-06-13,10:25:25,19,29730
57948,L10,2023-06-13,14:25:14,52,29802
57859,L04,2023-06-14,16:25:08,25,29713
58355,L012,2023-06-15,12:22:51,58,30209
58268,L02,2023-06-15,09:55:57,59,30122
58129,L03,2023-06-15,17:45:13,66,29983
57942,L11,2023-06-15,14:36:34,53,29796
58513,L04,2023-06-15,15:43:34,25,30367
58463,L012,2023-06-15,14:48:33,60,30317
58777,L09,2023-06-16,20:53:31,47,32601
58157,L10,2023-06-16,09:23:12,49,30011
58241,L02,2023-06-17,09:37:51,13,30095
58318,L02,2023-06-18,16:29:13,59,30172
57875,L06,2023-06-18,12:23:13,33,29729
58500,L08,2023-06-18,17:03:10,41,30354
58453,L05,2023-06-18,13:01:11,65,30307
57874,L012,2023-06-19,15:29:08,58,29728
58675,L013,2023-06-19,10:57:32,63,30529
58147,L08,2023-06-20,13:53:06,45,30001
58645,L013,2023-06-21,19:58:03,68,30499
58392,L10,2023-06-21,14:18:16,51,30246
58676,L013,2023-06-21,13:14:05,68,30530
58022,L04,2023-06-22,16:51:56,25,29876
58186,L04,2023-06-23,12:18:14,22,30040
58212,L09,2023-06-23,13:56:27,47,30066
58663,L013,2023-06-23,10:21:58,61,30517
57928,L04,2023-06-23,16:33:09,22,29782
58358,L11,2023-06-24,17:41:21,55,30212
57967,L05,2023-06-24,17:46:12,30,29821
57966,L05,2023-06-24,12:51:18,65,29820
58696,L013,2023-06-25,14:02:08,63,30550
58168,L09,2023-06-26,14:52:56,47,30022
58370,L03,2023-06-26,17:07:18,19,30224
58418,L02,2023-06-26,09:38:24,8,30272
58198,L01,2023-06-26,11:02:46,4,30052
58667,L013,2023-06-26,20:56:23,61,30521
58132,L012,2023-06-27,10:35:02,58,29986
58043,L10,2023-06-27,10:16:06,49,29897
58243,L07,2023-06-27,12:05:08,38,30097
58386,L03,2023-06-28,10:14:35,66,30240
58145,L013,2023-06-28,15:12:38,63,29999
58063,L04,2023-06-28,10:53:08,25,29917
58440,L012,2023-06-28,12:15:36,60,30294
57823,L10,2023-06-28,14:19:57,49,29677
57946,L02,2023-06-29,11:46:37,59,29800
57975,L09,2023-06-30,13:17:17,47,29829
57927,L05,2023-06-30,09:20:15,30,29781
58313,L07,2023-06-30,16:59:49,38,30167
58650,L013,2023-07-01,17:38:10,63,30504
57866,L04,2023-07-02,10:42:25,25,29720
58452,L08,2023-07-03,16:16:50,45,30306
58438,L11,2023-07-05,11:19:50,70,30292
58055,L03,2023-07-05,15:42:03,16,29909
58293,L013,2023-07-06,13:14:47,68,30147
58185,L01,2023-07-07,13:19:41,6,30039
58225,L11,2023-07-08,16:44:54,70,30079
58283,L10,2023-07-08,09:38:23,52,30137
58214,L06,2023-07-09,17:17:49,33,30068
58669,L013,2023-07-10,12:18:41,68,30523
57831,L11,2023-07-10,13:50:32,70,29685
59415,L014,2023-07-10,13:37:55,71,32592
57915,L012,2023-07-10,13:16:04,60,29769
57860,L10,2023-07-12,13:51:08,51,29714
58678,L013,2023-07-13,19:55:51,61,30532
58437,L01,2023-07-14,12:39:06,2,30291
57738,L012,2023-07-15,19:46:21,72,32582
58649,L013,2023-07-15,16:25:07,61,30503
58307,L11,2023-07-15,09:52:33,55,30161
60487,L11,2023-07-16,12:24:00,70,32613
58218,L05,2023-07-16,14:38:52,67,30072
58481,L10,2023-07-18,12:28:13,52,30335
58161,L02,2023-07-19,12:14:19,59,30015
58194,L10,2023-07-19,11:32:18,52,30048
57940,L10,2023-07-19,13:06:27,52,29794
58682,L013,2023-07-19,14:53:11,61,30536
58100,L06,2023-07-20,14:58:26,34,29954
58053,L05,2023-07-20,14:05:26,67,29907
58304,L012,2023-07-20,11:58:08,72,30158
58345,L10,2023-07-20,13:39:53,52,30199
58220,L09,2023-07-20,16:22:32,47,30074
58308,L09,2023-07-20,17:54:33,47,30162
58666,L013,2023-07-21,17:52:14,68,30520
58126,L08,2023-07-21,15:15:25,41,29980
58673,L013,2023-07-21,19:27:03,63,30527
58517,L03,2023-07-22,09:39:39,66,30371
58219,L02,2023-07-22,16:40:05,13,30073
58305,L02,2023-07-22,13:24:48,8,30159
58416,L11,2023-07-23,16:33:13,53,30270
58658,L013,2023-07-23,12:52:41,63,30512
58435,L01,2023-07-23,17:39:21,4,30289
58665,L013,2023-07-23,18:36:04,68,30519
57849,L07,2023-07-24,12:29:04,36,29703
58134,L08,2023-07-24,15:26:52,44,29988
58114,L01,2023-07-25,13:23:12,4,29968
58173,L01,2023-07-25,11:49:19,4,30027
58073,L11,2023-07-25,11:08:45,70,32604
58193,L09,2023-07-25,11:08:19,47,30047
58520,L013,2023-07-25,10:08:41,63,30374
58694,L013,2023-07-26,09:10:07,68,30548
57916,L03,2023-07-26,11:06:21,66,29770
58277,L09,2023-07-26,10:47:31,46,30131
58192,L08,2023-07-27,17:48:11,45,30046
58208,L012,2023-07-27,16:26:01,72,30062
57996,L06,2023-07-27,12:50:53,34,29850
58561,L013,2023-07-27,13:56:57,61,32591
58652,L013,2023-07-27,19:44:05,61,30506
58019,L07,2023-07-28,11:33:15,38,29873
59983,L014,2023-07-30,19:27:22,71,32606
58250,L09,2023-07-30,14:00:17,47,30104
58006,L08,2023-07-30,10:27:18,44,29860
58120,L013,2023-07-31,12:36:17,61,29974
58285,L013,2023-07-31,12:30:31,61,30139
58309,L01,2023-07-31,16:45:26,4,30163
58518,L08,2023-08-01,11:37:06,45,30372
58460,L01,2023-08-01,16:22:21,6,30314
58178,L01,2023-08-01,09:58:22,4,30032
58117,L05,2023-08-02,15:17:48,30,29971
57995,L09,2023-08-02,17:41:35,46,29849
58289,L04,2023-08-02,16:03:28,24,30143
58177,L03,2023-08-03,12:16:34,19,30031
58384,L04,2023-08-04,14:10:16,22,30238
57821,L01,2023-08-04,17:38:49,2,29675
57817,L08,2023-08-05,10:44:12,45,29671
58071,L012,2023-08-05,16:47:34,58,29925
57836,L11,2023-08-05,11:13:08,55,29690
58028,L07,2023-08-05,14:46:36,40,29882
58254,L012,2023-08-05,10:11:15,72,30108
57833,L013,2023-08-06,17:51:21,63,29687
58506,L07,2023-08-06,13:50:46,38,30360
58040,L07,2023-08-06,16:14:12,40,29894
57892,L013,2023-08-07,11:08:20,63,29746
57835,L07,2023-08-08,13:27:54,40,29689
57999,L08,2023-08-08,13:23:11,45,29853
58647,L013,2023-08-08,18:50:33,61,30501
58469,L07,2023-08-08,15:42:37,40,30323
58321,L11,2023-08-09,16:14:47,55,30175
58001,L11,2023-08-09,16:03:59,70,29855
58235,L06,2023-08-09,10:43:47,34,30089
58228,L02,2023-08-10,09:29:52,59,30082
57973,L10,2023-08-10,17:44:54,49,29827
58058,L09,2023-08-11,11:48:50,48,29912
58429,L11,2023-08-12,14:15:47,70,30283
58066,L04,2023-08-12,17:59:36,24,29920
58400,L11,2023-08-13,15:47:08,55,30254
58433,L03,2023-08-14,17:48:51,66,30287
57885,L08,2023-08-15,09:58:12,45,29739
57912,L05,2023-08-16,13:02:17,65,29766
58121,L10,2023-08-16,14:59:27,51,29975
57840,L08,2023-08-17,16:20:44,45,29694
57923,L10,2023-08-17,13:55:57,52,29777
57869,L05,2023-08-17,17:11:49,30,29723
58519,L03,2023-08-18,09:39:10,16,30373
58496,L05,2023-08-19,13:15:34,65,30350
58498,L05,2023-08-19,09:17:45,67,30352
58820,L04,2023-08-19,20:32:15,24,32596
57957,L08,2023-08-19,13:23:03,41,29811
58486,L01,2023-08-21,10:23:46,2,30340
58171,L013,2023-08-22,10:00:27,68,30025
58199,L07,2023-08-24,10:49:06,36,30053
58246,L06,2023-08-24,12:50:57,33,30100
58202,L013,2023-08-24,13:14:50,68,30056
60454,L03,2023-08-24,18:24:49,16,32602
57837,L01,2023-08-25,15:01:23,4,29691
58072,L01,2023-08-25,17:07:32,4,29926
57936,L03,2023-08-25,10:22:56,19,29790
58245,L04,2023-08-25,12:34:08,25,30099
58012,L06,2023-08-26,14:32:22,34,29866
58064,L02,2023-08-26,15:28:32,13,29918
58677,L013,2023-08-26,17:58:45,63,30531
59407,L10,2023-08-27,17:38:03,51,32600
58448,L013,2023-08-27,15:44:07,63,30302
58275,L11,2023-08-27,10:35:27,53,30129
57855,L04,2023-08-28,14:33:29,25,29709
57887,L03,2023-08-28,14:10:05,66,29741
58515,L07,2023-08-28,15:50:08,40,30369
58252,L07,2023-08-30,15:15:29,40,30106
58492,L03,2023-08-30,17:13:31,66,30346
60003,L10,2023-08-30,15:34:36,51,32577
58278,L05,2023-08-30,20:32:40,67,32584
58076,L10,2023-08-31,09:28:09,51,29930
58389,L06,2023-08-31,17:58:25,33,30243
58919,L05,2023-08-31,18:13:45,67,32576
58668,L013,2023-09-01,19:33:18,61,30522
57824,L03,2023-09-01,12:03:40,66,29678
58324,L05,2023-09-02,15:21:23,65,30178
58320,L04,2023-09-03,17:36:21,24,30174
58316,L013,2023-09-03,11:41:17,63,30170
57992,L01,2023-09-03,13:57:31,6,29846
57939,L02,2023-09-03,11:22:23,13,29793
58187,L02,2023-09-03,16:00:52,59,30041
58471,L03,2023-09-05,09:17:18,19,30325
58110,L10,2023-09-06,14:38:39,51,29964
58502,L06,2023-09-06,17:36:46,35,30356
58441,L02,2023-09-06,17:19:10,8,30295
58092,L06,2023-09-06,10:18:27,35,29946
57947,L08,2023-09-06,10:45:04,45,29801
57861,L02,2023-09-07,09:36:24,59,29715
58336,L07,2023-09-08,10:55:47,40,30190
58411,L012,2023-09-09,12:49:36,72,30265
58337,L09,2023-09-09,12:12:16,47,30191
58036,L11,2023-09-10,12:49:04,53,29890
57949,L07,2023-09-10,16:34:02,40,29803
58074,L012,2023-09-10,14:43:34,58,29928
57974,L07,2023-09-10,15:38:35,36,29828
57254,L09,2023-09-10,15:33:31,47,32578
57857,L06,2023-09-10,09:51:11,35,29711
58094,L01,2023-09-11,09:10:45,2,29948
58154,L05,2023-09-12,15:03:02,65,30008
58221,L05,2023-09-12,16:01:48,30,30075
58436,L04,2023-09-12,09:30:28,24,30290
57816,L09,2023-09-13,14:14:39,46,29670
58508,L10,2023-09-13,09:13:02,49,30362
58127,L05,2023-09-14,09:09:57,67,29981
57898,L05,2023-09-14,10:22:26,67,29752
58661,L013,2023-09-15,14:26:48,61,30515
58334,L02,2023-09-15,15:15:18,8,30188
57976,L013,2023-09-16,09:14:30,68,29830
57989,L06,2023-09-16,12:10:17,33,29843
58191,L07,2023-09-17,10:49:56,36,30045
57815,L11,2023-09-17,15:30:43,70,29669
59559,L014,2023-09-17,10:20:46,73,32580
57918,L09,2023-09-17,17:27:17,46,29772
58262,L04,2023-09-17,10:00:19,24,30116
58160,L01,2023-09-18,09:16:17,6,30014
57994,L01,2023-09-18,12:13:46,6,29848
58409,L02,2023-09-18,16:17:25,13,30263
57951,L013,2023-09-18,09:19:53,61,29805
58286,L11,2023-09-19,15:34:30,70,30140
58444,L09,2023-09-19,18:22:29,48,32588
58490,L03,2023-09-19,17:31:50,66,30344
57930,L11,2023-09-19,11:53:05,70,29784
58693,L013,2023-09-20,12:14:31,63,30547
58670,L013,2023-09-21,10:18:18,68,30524
58048,L013,2023-09-22,10:50:13,63,29902
57890,L08,2023-09-22,13:40:18,44,29744
58142,L03,2023-09-22,10:06:06,16,29996
58516,L02,2023-09-22,09:00:09,59,30370
57844,L07,2023-09-23,12:35:53,40,29698
57871,L01,2023-09-24,17:41:33,4,29725
58465,L06,2023-09-24,12:57:19,33,30319
58449,L07,2023-09-24,11:17:15,38,30303
58065,L03,2023-09-24,17:48:04,16,29919
58269,L02,2023-09-24,09:28:45,13,30123
57905,L10,2023-09-24,17:20:22,52,29759
58446,L07,2023-09-25,13:01:19,38,30300
58109,L07,2023-09-26,16:20:40,40,29963
57917,L03,2023-09-26,16:01:38,66,29771
58497,L012,2023-09-26,09:57:34,72,30351
58325,L02,2023-09-27,14:39:55,8,30179
58148,L04,2023-09-28,15:35:13,22,30002
58360,L04,2023-09-28,14:36:43,22,30214
58483,L013,2023-09-28,13:23:38,68,30337
58442,L04,2023-09-28,13:26:27,22,30296
58332,L01,2023-09-29,13:17:05,4,30186
58261,L08,2023-09-29,14:29:01,41,30115
58059,L07,2023-09-29,12:12:44,38,29913
57877,L07,2023-09-29,14:24:34,38,29731
58182,L05,2023-10-01,11:13:15,30,30036
58459,L05,2023-10-01,13:44:22,65,30313
58378,L11,2023-10-02,11:06:31,55,30232
58102,L09,2023-10-02,09:42:23,46,29956
58656,L013,2023-10-02,13:46:22,61,30510
58124,L01,2023-10-04,17:49:33,6,29978
58207,L03,2023-10-05,14:27:30,19,30061
58079,L08,2023-10-05,09:54:42,44,29933
58143,L08,2023-10-05,13:48:17,41,29997
59645,L014,2023-10-07,11:49:51,73,32605
58101,L05,2023-10-07,11:47:03,65,29955
58447,L01,2023-10-07,16:01:38,6,30301
58056,L012,2023-10-08,12:30:39,72,29910
58691,L013,2023-10-10,10:25:49,61,30545
57935,L04,2023-10-10,09:36:00,24,29789
58130,L08,2023-10-10,17:47:48,45,29984
58075,L01,2023-10-10,10:13:35,4,29929
57843,L012,2023-10-11,12:22:57,72,29697
58216,L01,2023-10-12,11:24:36,2,30070
57888,L07,2023-10-16,13:10:58,36,29742
58039,L10,2023-10-16,14:26:37,51,29893
57961,L012,2023-10-16,11:06:24,72,29815
58210,L04,2023-10-17,13:50:08,25,30064
57880,L012,2023-10-17,09:53:56,58,29734
57902,L012,2023-10-17,11:20:20,58,29756
57965,L04,2023-10-17,09:03:24,22,29819
57467,L04,2023-10-17,15:08:12,24,32594
57832,L07,2023-10-18,12:29:01,38,29686
57865,L013,2023-10-18,09:40:39,63,29719
57982,L10,2023-10-19,16:18:54,49,29836
58163,L06,2023-10-19,17:46:24,33,30017
57953,L09,2023-10-22,10:56:56,46,29807
58423,L06,2023-10-22,14:01:16,33,30277
57842,L013,2023-10-23,11:23:58,68,29696
57418,L09,2023-10-23,16:37:48,46,32612
58106,L02,2023-10-24,09:46:01,8,29960
58680,L013,2023-10-25,16:50:18,63,30534
58238,L10,2023-10-25,13:51:26,49,30092
58683,L013,2023-10-26,19:54:53,68,30537
57847,L10,2023-10-26,17:44:11,49,29701
57911,L01,2023-10-27,15:23:22,2,29765
58507,L012,2023-10-27,09:16:41,58,30361
57987,L012,2023-10-27,11:54:08,58,29841
58300,L03,2023-10-28,17:05:02,19,30154
58695,L013,2023-10-28,13:25:09,68,30549
58205,L09,2023-10-28,10:05:05,46,30059
57907,L06,2023-10-28,10:10:25,34,29761
58420,L06,2023-10-29,09:30:47,35,30274
58455,L08,2023-10-30,13:44:28,44,30309
58338,L07,2023-10-30,15:59:27,40,30192
57922,L012,2023-10-30,11:06:03,58,29776
58472,L08,2023-10-30,16:33:56,45,30326
58215,L013,2023-10-30,09:34:10,63,30069
58249,L04,2023-10-31,14:54:15,22,30103
58302,L012,2023-10-31,10:23:16,72,30156
58213,L07,2023-11-01,10:58:07,36,30067
57914,L11,2023-11-01,11:01:06,53,29768
58140,L03,2023-11-02,10:47:53,16,29994
58660,L013,2023-11-03,17:10:50,63,30514
58354,L11,2023-11-04,12:36:15,70,30208
58162,L012,2023-11-05,13:34:39,72,30016
58034,L09,2023-11-05,14:32:21,46,29888
58476,L01,2023-11-05,12:20:23,6,30330
57899,L04,2023-11-06,11:29:53,24,29753
58118,L012,2023-11-07,09:02:26,72,29972
58689,L013,2023-11-07,11:31:17,68,30543
58380,L10,2023-11-07,10:35:10,51,30234
58662,L013,2023-11-07,11:00:33,63,30516
57850,L11,2023-11-08,10:44:20,55,29704
58151,L06,2023-11-08,14:43:06,33,30005
58236,L09,2023-11-09,12:05:43,46,30090
57870,L07,2023-11-09,11:32:56,40,29724
57958,L11,2023-11-10,14:30:27,70,29812
57845,L02,2023-11-11,16:02:51,13,29699
58024,L02,2023-11-11,09:44:29,13,29878
58184,L03,2023-11-12,12:11:24,19,30038
58379,L11,2023-11-13,09:37:20,53,30233
57968,L04,2023-11-13,17:01:05,24,29822
58396,L07,2023-11-14,12:28:21,40,30250
58372,L09,2023-11-14,13:51:05,46,30226
58179,L01,2023-11-14,11:13:44,2,30033
58445,L03,2023-11-15,09:17:15,66,30299
58328,L09,2023-11-15,09:45:24,47,30182
58223,L06,2023-11-15,15:56:31,35,30077
58279,L02,2023-11-15,13:22:43,13,30133
58260,L06,2023-11-15,17:00:50,35,30114
58382,L10,2023-11-16,09:19:38,49,30236
59329,L01,2023-11-17,13:34:31,2,32599
58078,L013,2023-11-17,12:45:54,63,29932
58015,L02,2023-11-17,14:46:22,59,29869
58288,L11,2023-11-17,14:13:58,70,30142
57932,L013,2023-11-17,15:06:17,63,29786
58340,L012,2023-11-17,17:34:13,58,30194
58020,L06,2023-11-18,15:44:47,34,29874
58077,L09,2023-11-18,15:20:19,48,29931
58461,L03,2023-11-18,15:51:42,19,30315
58251,L04,2023-11-19,09:06:40,25,30105
58096,L04,2023-11-19,16:41:26,25,29950
58009,L09,2023-11-19,10:42:51,48,29863
58128,L10,2023-11-19,15:51:10,51,29982
57863,L07,2023-11-19,12:31:35,38,29717
58493,L09,2023-11-20,11:47:29,48,30347
58089,L05,2023-11-22,15:24:53,30,29943
58339,L012,2023-11-22,10:05:21,58,30193
57926,L06,2023-11-22,11:24:14,33,29780
58387,L06,2023-11-23,11:14:12,33,30241
58289,L04,2023-11-24,13:59:21,22,32593
58200,L10,2023-11-24,15:06:15,74,30054
58035,L06,2023-11-24,11:32:08,34,29889
57998,L09,2023-11-26,17:29:03,46,29852
58108,L11,2023-11-26,17:42:47,70,29962
58457,L02,2023-11-27,16:06:27,8,30311
58255,L06,2023-11-27,15:18:18,35,30109
57612,L01,2023-11-27,19:21:10,4,32611
58174,L01,2023-11-28,11:53:01,6,30028
58401,L06,2023-11-28,10:50:35,33,30255
58023,L01,2023-11-29,16:11:44,6,29877
58830,L04,2023-11-29,18:02:12,22,32595
58365,L06,2023-12-01,14:21:45,35,30219
58432,L10,2023-12-01,15:04:14,49,30286
58224,L10,2023-12-01,16:23:19,49,30078
58697,L013,2023-12-02,18:27:09,68,30551
57991,L012,2023-12-03,10:57:51,72,29845
58393,L10,2023-12-03,15:58:30,74,30247
57904,L09,2023-12-04,14:09:22,48,29758
58743,L05,2023-12-04,09:08:59,67,32597
58381,L013,2023-12-04,12:25:37,63,30235
58464,L06,2023-12-05,09:50:16,33,30318
57862,L013,2023-12-06,14:16:39,61,29716
58010,L10,2023-12-06,12:47:21,52,29864
57945,L09,2023-12-06,09:15:28,47,29799
58672,L013,2023-12-06,13:42:48,63,30526
58060,L11,2023-12-07,14:30:50,70,29914
58233,L10,2023-12-08,17:38:23,49,30087
58050,L04,2023-12-09,13:04:09,22,29904
58273,L012,2023-12-10,16:06:57,58,30127
58512,L07,2023-12-10,12:29:39,36,30366
58688,L013,2023-12-10,20:27:01,63,30542
58291,L012,2023-12-11,16:38:04,58,30145
58125,L10,2023-12-11,12:23:36,74,29979
58322,L09,2023-12-11,15:45:48,48,30176
58104,L03,2023-12-12,12:58:27,19,29958
58144,L09,2023-12-12,11:41:28,47,29998
57864,L013,2023-12-12,11:34:19,63,29718
58176,L01,2023-12-12,15:48:49,4,30030
57980,L02,2023-12-13,15:26:04,8,29834
57828,L013,2023-12-14,12:08:44,61,29682
57909,L012,2023-12-15,13:12:39,58,29763
58664,L013,2023-12-15,10:15:38,68,30518
57854,L06,2023-12-16,14:34:41,35,29708
58025,L013,2023-12-16,10:27:55,68,29879
58422,L08,2023-12-16,12:39:14,44,30276
58655,L013,2023-12-16,12:00:52,63,30509
58434,L01,2023-12-16,10:23:21,75,30288
58451,L03,2023-12-16,09:48:04,19,30305
58478,L10,2023-12-16,10:51:56,74,30332
58081,L11,2023-12-16,16:09:34,70,29935
57970,L07,2023-12-17,09:40:46,36,29824
58041,L06,2023-12-17,12:31:31,33,29895
58232,L08,2023-12-17,17:38:42,44,30086
58138,L013,2023-12-18,16:59:11,63,29992
58240,L10,2023-12-18,09:09:59,52,30094
58007,L012,2023-12-19,10:22:44,72,29861
58341,L08,2023-12-19,16:16:57,45,30195
58399,L012,2023-12-19,11:31:24,72,30253
57950,L013,2023-12-20,11:11:15,61,29804
57910,L01,2023-12-20,16:49:34,75,29764
58234,L11,2023-12-20,12:10:03,55,30088
58153,L11,2023-12-21,15:39:25,70,30007
57872,L05,2023-12-22,09:22:05,65,29726
58131,L07,2023-12-22,14:00:24,40,29985
58350,L012,2023-12-22,14:47:58,58,30204
58046,L10,2023-12-23,14:52:35,49,29900
58501,L07,2023-12-23,10:11:01,36,30355
58491,L11,2023-12-24,12:17:50,55,30345
58086,L11,2023-12-24,17:02:17,70,29940
58462,L08,2023-12-24,11:05:07,44,30316
58033,L08,2023-12-24,10:27:27,41,29887
58287,L07,2023-12-24,17:07:19,40,30141
58172,L09,2023-12-25,11:33:39,46,30026
57873,L04,2023-12-25,17:50:59,24,29727
58335,L02,2023-12-25,10:41:00,13,30189
58270,L01,2023-12-26,15:04:06,2,30124
58402,L03,2023-12-26,14:12:23,16,30256
58412,L10,2023-12-27,15:33:33,74,30266
58070,L012,2023-12-27,09:03:16,72,29924
58037,L013,2023-12-27,14:36:56,68,29891
58488,L08,2023-12-27,11:22:34,41,30342
57986,L06,2023-12-27,16:44:43,33,29840
58310,L04,2023-12-28,16:42:06,25,30164
57882,L02,2023-12-28,11:39:35,13,29736
58353,L02,2023-12-29,11:24:35,13,30207
58180,L06,2023-12-29,17:31:14,35,30034
58027,L08,2023-12-29,16:57:42,41,29881
58369,L013,2023-12-29,14:41:51,61,30223
57830,L02,2023-12-29,17:04:10,8,29684
58475,L01,2023-12-30,17:04:52,75,30329
58156,L08,2023-12-30,13:43:11,45,30010
58099,L11,2023-12-30,09:42:34,70,29953
58116,L05,2023-12-30,11:33:39,30,29970
58709,L03,2024-01-01,12:27:19,66,30563
59599,L014,2024-01-01,19:16:31,73,31453
59573,L014,2024-01-01,19:10:49,73,31427
59344,L09,2024-01-01,17:34:02,46,31198
58896,L013,2024-01-01,16:44:08,68,30750
59426,L03,2024-01-01,13:43:34,19,31280
59580,L014,2024-01-02,20:42:18,73,31434
59575,L014,2024-01-02,13:42:20,73,31429
59542,L014,2024-01-02,14:18:36,73,31396
59409,L013,2024-01-02,14:26:14,63,31263
59596,L014,2024-01-02,10:54:05,73,31450
58783,L11,2024-01-02,11:30:47,55,30637
58897,L014,2024-01-02,13:50:42,73,30751
